,date,cumAdmissions,Vax_index,hospitalCases,covidOccupiedMVBeds,dailyCases
184,2020-10-03,97314,0.32999999999999996,33.507800772512866,3.1509083097872637,8.66458435021456
185,2020-10-04,97691,0.32999999999999996,34.07896690493658,3.172944518232197,8.677680207311484
186,2020-10-05,98057,0.32999999999999996,36.242960312092784,3.1837618390773765,8.992229630702326
187,2020-10-06,98463,0.32999999999999996,35.545480745424115,3.178415913532626,9.007011882208879
188,2020-10-07,98836,0.32999999999999996,36.62889250771264,3.1858662372828133,9.063754263187391
189,2020-10-08,99254,0.32999999999999996,37.0628898712507,3.222570520810888,9.065697671844541
190,2020-10-09,99724,0.32999999999999996,38.114868860943666,3.2020446500641793,8.92383371009138
191,2020-10-10,100147,0.32999999999999996,38.986352156185966,3.2304577008508537,8.707008798816176
192,2020-10-11,100660,0.32999999999999996,39.46236846907772,3.2533479101037064,8.661052754361366
193,2020-10-12,101193,0.32999999999999996,40.17168232401428,3.217154393972851,9.119282729804405
194,2020-10-13,101812,0.32999999999999996,40.0892152015294,3.2903817912365163,9.077493260408367
195,2020-10-14,102420,0.32999999999999996,41.388102742631666,3.2903817912365163,9.131332191764407
196,2020-10-15,103081,0.32999999999999996,41.97347872392709,3.296824736131999,9.064326304264005
197,2020-10-16,103621,0.32999999999999996,42.20725313405401,3.2789603521686135,9.02532342369124
198,2020-10-17,104288,0.32999999999999996,43.81872383562716,3.26247356551363,8.877476362418314
199,2020-10-18,105002,0.32999999999999996,44.261916000101294,3.301220799199615,8.840944597825779
200,2020-10-19,105641,0.32999999999999996,45.3478724842908,3.311529175500715,9.391287548535024
201,2020-10-20,106409,0.32999999999999996,46.42539932879374,3.317363576299623,9.362109398193736
202,2020-10-21,107245,0.32999999999999996,47.23873402295429,3.3344705635746674,9.36712858002547
203,2020-10-22,108008,0.32999999999999996,48.45269430544851,3.317363576299623,9.287017204250569
204,2020-10-23,108805,0.32999999999999996,48.59435236433049,3.3432790050181342,9.217608907950169
205,2020-10-24,109648,0.32999999999999996,48.8634077106523,3.349766066806732,8.960281957800571
206,2020-10-25,110630,0.32999999999999996,51.320196674781585,3.3621448569165064,8.93677112080457
207,2020-10-26,111681,0.32999999999999996,51.46044853059385,3.366708986030445,9.416966070671885
208,2020-10-27,112686,0.32999999999999996,52.66494795584967,3.4062158807145426,9.325798872166951
209,2020-10-28,113730,0.32999999999999996,53.146762605661266,3.4098651541987466,9.316649819777988
210,2020-10-29,114876,0.32999999999999996,53.69713086363354,3.4141540126110224,9.304154411700562
211,2020-10-30,115747,0.32999999999999996,54.85181831087843,3.4130908310455292,9.28847671162577
212,2020-10-31,116762,0.32999999999999996,54.4545278375018,3.4217735473293978,9.01352236513596
213,2020-11-01,117807,0.32999999999999996,53.987867238731496,3.3928675466308915,8.953684631201192
