areaName,date,areaCode,dailyCases,cumulativeCases
North West,2022-01-19,E12000002,11445,2079850
North West,2022-01-18,E12000002,12330,2068405
North West,2022-01-17,E12000002,14149,2056075
North West,2022-01-16,E12000002,10674,2041926
North West,2022-01-15,E12000002,8350,2031252
North West,2022-01-14,E12000002,9570,2022902
North West,2022-01-13,E12000002,11321,2013332
North West,2022-01-12,E12000002,12367,2002011
North West,2022-01-11,E12000002,14204,1989644
North West,2022-01-10,E12000002,17288,1975440
North West,2022-01-09,E12000002,12338,1958152
North West,2022-01-08,E12000002,12276,1945814
North West,2022-01-07,E12000002,16147,1933538
North West,2022-01-06,E12000002,24023,1917391
North West,2022-01-05,E12000002,31689,1893368
North West,2022-01-04,E12000002,40221,1861679
North West,2022-01-03,E12000002,33567,1821458
North West,2022-01-02,E12000002,26529,1787891
North West,2022-01-01,E12000002,17336,1761362
North West,2021-12-31,E12000002,27020,1744026
North West,2021-12-30,E12000002,33737,1717006
North West,2021-12-29,E12000002,38867,1683269
North West,2021-12-28,E12000002,30056,1644402
North West,2021-12-27,E12000002,26931,1614346
North West,2021-12-26,E12000002,15868,1587415
North West,2021-12-25,E12000002,9553,1571547
North West,2021-12-24,E12000002,18933,1561994
North West,2021-12-23,E12000002,21031,1543061
North West,2021-12-22,E12000002,21368,1522030
North West,2021-12-21,E12000002,18191,1500662
North West,2021-12-20,E12000002,15395,1482471
North West,2021-12-19,E12000002,9204,1467076
North West,2021-12-18,E12000002,8522,1457872
North West,2021-12-17,E12000002,8921,1449350
North West,2021-12-16,E12000002,10018,1440429
North West,2021-12-15,E12000002,10266,1430411
North West,2021-12-14,E12000002,8807,1420145
North West,2021-12-13,E12000002,7657,1411338
North West,2021-12-12,E12000002,4573,1403681
North West,2021-12-11,E12000002,4337,1399108
North West,2021-12-10,E12000002,4613,1394771
North West,2021-12-09,E12000002,5212,1390158
North West,2021-12-08,E12000002,5504,1384946
North West,2021-12-07,E12000002,5255,1379442
North West,2021-12-06,E12000002,6034,1374187
North West,2021-12-05,E12000002,3819,1368153
North West,2021-12-04,E12000002,3292,1364334
North West,2021-12-03,E12000002,4262,1361042
North West,2021-12-02,E12000002,4695,1356780
North West,2021-12-01,E12000002,5155,1352085
North West,2021-11-30,E12000002,5181,1346930
North West,2021-11-29,E12000002,4986,1341749
North West,2021-11-28,E12000002,3613,1336763
North West,2021-11-27,E12000002,2925,1333150
North West,2021-11-26,E12000002,3671,1330225
North West,2021-11-25,E12000002,4103,1326554
North West,2021-11-24,E12000002,4274,1322451
North West,2021-11-23,E12000002,4598,1318177
North West,2021-11-22,E12000002,4724,1313579
North West,2021-11-21,E12000002,3503,1308855
North West,2021-11-20,E12000002,3335,1305352
North West,2021-11-19,E12000002,3784,1302017
North West,2021-11-18,E12000002,4471,1298233
North West,2021-11-17,E12000002,4559,1293762
North West,2021-11-16,E12000002,4619,1289203
North West,2021-11-15,E12000002,5056,1284584
North West,2021-11-14,E12000002,3353,1279528
North West,2021-11-13,E12000002,3123,1276175
North West,2021-11-12,E12000002,3690,1273052
North West,2021-11-11,E12000002,4052,1269362
North West,2021-11-10,E12000002,4116,1265310
North West,2021-11-09,E12000002,4308,1261194
North West,2021-11-08,E12000002,4639,1256886
North West,2021-11-07,E12000002,3214,1252247
North West,2021-11-06,E12000002,2849,1249033
North West,2021-11-05,E12000002,3128,1246184
North West,2021-11-04,E12000002,3415,1243056
North West,2021-11-03,E12000002,3855,1239641
North West,2021-11-02,E12000002,4074,1235786
North West,2021-11-01,E12000002,4817,1231712
North West,2021-10-31,E12000002,3812,1226895
North West,2021-10-30,E12000002,3483,1223083
North West,2021-10-29,E12000002,4268,1219600
North West,2021-10-28,E12000002,4416,1215332
North West,2021-10-27,E12000002,4559,1210916
North West,2021-10-26,E12000002,4214,1206357
North West,2021-10-25,E12000002,4915,1202143
North West,2021-10-24,E12000002,3639,1197228
North West,2021-10-23,E12000002,3456,1193589
North West,2021-10-22,E12000002,4132,1190133
North West,2021-10-21,E12000002,4682,1186001
North West,2021-10-20,E12000002,5335,1181319
North West,2021-10-19,E12000002,5341,1175984
North West,2021-10-18,E12000002,6081,1170643
North West,2021-10-17,E12000002,4541,1164562
North West,2021-10-16,E12000002,3746,1160021
North West,2021-10-15,E12000002,4288,1156275
North West,2021-10-14,E12000002,5163,1151987
North West,2021-10-13,E12000002,5275,1146824
North West,2021-10-12,E12000002,5596,1141549
North West,2021-10-11,E12000002,6154,1135953
North West,2021-10-10,E12000002,4334,1129799
North West,2021-10-09,E12000002,3975,1125465
North West,2021-10-08,E12000002,4286,1121490
North West,2021-10-07,E12000002,4823,1117204
North West,2021-10-06,E12000002,5019,1112381
North West,2021-10-05,E12000002,4851,1107362
North West,2021-10-04,E12000002,5589,1102511
North West,2021-10-03,E12000002,3792,1096922
North West,2021-10-02,E12000002,3171,1093130
North West,2021-10-01,E12000002,3556,1089959
North West,2021-09-30,E12000002,3829,1086403
North West,2021-09-29,E12000002,4080,1082574
North West,2021-09-28,E12000002,4037,1078494
North West,2021-09-27,E12000002,4923,1074457
North West,2021-09-26,E12000002,3529,1069534
North West,2021-09-25,E12000002,3006,1066005
North West,2021-09-24,E12000002,3559,1062999
North West,2021-09-23,E12000002,3883,1059440
North West,2021-09-22,E12000002,4095,1055557
North West,2021-09-21,E12000002,4338,1051462
North West,2021-09-20,E12000002,4844,1047124
North West,2021-09-19,E12000002,3595,1042280
North West,2021-09-18,E12000002,3045,1038685
North West,2021-09-17,E12000002,3282,1035640
North West,2021-09-16,E12000002,3590,1032358
North West,2021-09-15,E12000002,3600,1028768
North West,2021-09-14,E12000002,3617,1025168
North West,2021-09-13,E12000002,4012,1021551
North West,2021-09-12,E12000002,2789,1017539
North West,2021-09-11,E12000002,2583,1014750
North West,2021-09-10,E12000002,3208,1012167
North West,2021-09-09,E12000002,3757,1008959
North West,2021-09-08,E12000002,4086,1005202
North West,2021-09-07,E12000002,4169,1001116
North West,2021-09-06,E12000002,4920,996947
North West,2021-09-05,E12000002,3367,992027
North West,2021-09-04,E12000002,3250,988660
North West,2021-09-03,E12000002,4010,985410
North West,2021-09-02,E12000002,4525,981400
North West,2021-09-01,E12000002,4541,976875
North West,2021-08-31,E12000002,4573,972334
North West,2021-08-30,E12000002,3441,967761
North West,2021-08-29,E12000002,2615,964320
North West,2021-08-28,E12000002,2625,961705
North West,2021-08-27,E12000002,3178,959080
North West,2021-08-26,E12000002,3727,955902
North West,2021-08-25,E12000002,3798,952175
North West,2021-08-24,E12000002,3706,948377
North West,2021-08-23,E12000002,3922,944671
North West,2021-08-22,E12000002,2909,940749
North West,2021-08-21,E12000002,2781,937840
North West,2021-08-20,E12000002,3185,935059
North West,2021-08-19,E12000002,3587,931874
North West,2021-08-18,E12000002,3639,928287
North West,2021-08-17,E12000002,3486,924648
North West,2021-08-16,E12000002,3839,921162
North West,2021-08-15,E12000002,2784,917323
North West,2021-08-14,E12000002,2654,914539
North West,2021-08-13,E12000002,3076,911885
North West,2021-08-12,E12000002,3466,908809
North West,2021-08-11,E12000002,3786,905343
North West,2021-08-10,E12000002,3691,901557
North West,2021-08-09,E12000002,3727,897866
North West,2021-08-08,E12000002,2608,894139
North West,2021-08-07,E12000002,2482,891531
North West,2021-08-06,E12000002,3085,889049
North West,2021-08-05,E12000002,3631,885964
North West,2021-08-04,E12000002,3631,882333
North West,2021-08-03,E12000002,3444,878702
North West,2021-08-02,E12000002,3605,875258
North West,2021-08-01,E12000002,2463,871653
North West,2021-07-31,E12000002,2279,869190
North West,2021-07-30,E12000002,2791,866911
North West,2021-07-29,E12000002,3366,864120
North West,2021-07-28,E12000002,3545,860754
North West,2021-07-27,E12000002,3404,857209
North West,2021-07-26,E12000002,3683,853805
North West,2021-07-25,E12000002,2850,850122
North West,2021-07-24,E12000002,2905,847272
North West,2021-07-23,E12000002,3438,844367
North West,2021-07-22,E12000002,3938,840929
North West,2021-07-21,E12000002,4449,836991
North West,2021-07-20,E12000002,5255,832542
North West,2021-07-19,E12000002,6336,827287
North West,2021-07-18,E12000002,4655,820951
North West,2021-07-17,E12000002,4981,816296
North West,2021-07-16,E12000002,7301,811315
North West,2021-07-15,E12000002,8117,804014
North West,2021-07-14,E12000002,7508,795897
North West,2021-07-13,E12000002,6646,788389
North West,2021-07-12,E12000002,6238,781743
North West,2021-07-11,E12000002,4305,775505
North West,2021-07-10,E12000002,4020,771200
North West,2021-07-09,E12000002,4880,767180
North West,2021-07-08,E12000002,5148,762300
North West,2021-07-07,E12000002,5951,757152
North West,2021-07-06,E12000002,5462,751201
North West,2021-07-05,E12000002,5281,745739
North West,2021-07-04,E12000002,3924,740458
North West,2021-07-03,E12000002,3649,736534
North West,2021-07-02,E12000002,4386,732885
North West,2021-07-01,E12000002,4942,728499
North West,2021-06-30,E12000002,5055,723557
North West,2021-06-29,E12000002,4995,718502
North West,2021-06-28,E12000002,5449,713507
North West,2021-06-27,E12000002,3379,708058
North West,2021-06-26,E12000002,2994,704679
North West,2021-06-25,E12000002,3454,701685
North West,2021-06-24,E12000002,3811,698231
North West,2021-06-23,E12000002,3749,694420
North West,2021-06-22,E12000002,3634,690671
North West,2021-06-21,E12000002,3654,687037
North West,2021-06-20,E12000002,2438,683383
North West,2021-06-19,E12000002,2039,680945
North West,2021-06-18,E12000002,2508,678906
North West,2021-06-17,E12000002,2859,676398
North West,2021-06-16,E12000002,2883,673539
North West,2021-06-15,E12000002,2889,670656
North West,2021-06-14,E12000002,2807,667767
North West,2021-06-13,E12000002,1980,664960
North West,2021-06-12,E12000002,1705,662980
North West,2021-06-11,E12000002,2154,661275
North West,2021-06-10,E12000002,2272,659121
North West,2021-06-09,E12000002,2273,656849
North West,2021-06-08,E12000002,2259,654576
North West,2021-06-07,E12000002,2422,652317
North West,2021-06-06,E12000002,1719,649895
North West,2021-06-05,E12000002,1421,648176
North West,2021-06-04,E12000002,1813,646755
North West,2021-06-03,E12000002,1881,644942
North West,2021-06-02,E12000002,1827,643061
North West,2021-06-01,E12000002,1660,641234
North West,2021-05-31,E12000002,1118,639574
North West,2021-05-30,E12000002,880,638456
North West,2021-05-29,E12000002,866,637576
North West,2021-05-28,E12000002,993,636710
North West,2021-05-27,E12000002,1049,635717
North West,2021-05-26,E12000002,1092,634668
North West,2021-05-25,E12000002,930,633576
North West,2021-05-24,E12000002,928,632646
North West,2021-05-23,E12000002,552,631718
North West,2021-05-22,E12000002,475,631166
North West,2021-05-21,E12000002,538,630691
North West,2021-05-20,E12000002,568,630153
North West,2021-05-19,E12000002,574,629585
North West,2021-05-18,E12000002,716,629011
North West,2021-05-17,E12000002,652,628295
North West,2021-05-16,E12000002,426,627643
North West,2021-05-15,E12000002,359,627217
North West,2021-05-14,E12000002,418,626858
North West,2021-05-13,E12000002,365,626440
North West,2021-05-12,E12000002,467,626075
North West,2021-05-11,E12000002,434,625608
North West,2021-05-10,E12000002,525,625174
North West,2021-05-09,E12000002,410,624649
North West,2021-05-08,E12000002,256,624239
North West,2021-05-07,E12000002,342,623983
North West,2021-05-06,E12000002,378,623641
North West,2021-05-05,E12000002,421,623263
North West,2021-05-04,E12000002,390,622842
North West,2021-05-03,E12000002,280,622452
North West,2021-05-02,E12000002,203,622172
North West,2021-05-01,E12000002,194,621969
North West,2021-04-30,E12000002,242,621775
North West,2021-04-29,E12000002,310,621533
North West,2021-04-28,E12000002,338,621223
North West,2021-04-27,E12000002,282,620885
North West,2021-04-26,E12000002,357,620603
North West,2021-04-25,E12000002,290,620246
North West,2021-04-24,E12000002,163,619956
North West,2021-04-23,E12000002,239,619793
North West,2021-04-22,E12000002,258,619554
North West,2021-04-21,E12000002,279,619296
North West,2021-04-20,E12000002,269,619017
North West,2021-04-19,E12000002,279,618748
North West,2021-04-18,E12000002,295,618469
North West,2021-04-17,E12000002,177,618174
North West,2021-04-16,E12000002,235,617997
North West,2021-04-15,E12000002,280,617762
North West,2021-04-14,E12000002,303,617482
North West,2021-04-13,E12000002,294,617179
North West,2021-04-12,E12000002,331,616885
North West,2021-04-11,E12000002,287,616554
North West,2021-04-10,E12000002,271,616267
North West,2021-04-09,E12000002,340,615996
North West,2021-04-08,E12000002,385,615656
North West,2021-04-07,E12000002,386,615271
North West,2021-04-06,E12000002,392,614885
North West,2021-04-05,E12000002,374,614493
North West,2021-04-04,E12000002,319,614119
North West,2021-04-03,E12000002,296,613800
North West,2021-04-02,E12000002,341,613504
North West,2021-04-01,E12000002,461,613163
North West,2021-03-31,E12000002,488,612702
North West,2021-03-30,E12000002,476,612214
North West,2021-03-29,E12000002,503,611738
North West,2021-03-28,E12000002,705,611235
North West,2021-03-27,E12000002,492,610530
North West,2021-03-26,E12000002,588,610038
North West,2021-03-25,E12000002,752,609450
North West,2021-03-24,E12000002,746,608698
North West,2021-03-23,E12000002,745,607952
North West,2021-03-22,E12000002,826,607207
North West,2021-03-21,E12000002,786,606381
North West,2021-03-20,E12000002,568,605595
North West,2021-03-19,E12000002,652,605027
North West,2021-03-18,E12000002,762,604375
North West,2021-03-17,E12000002,823,603613
North West,2021-03-16,E12000002,815,602790
North West,2021-03-15,E12000002,904,601975
North West,2021-03-14,E12000002,647,601071
North West,2021-03-13,E12000002,619,600424
North West,2021-03-12,E12000002,773,599805
North West,2021-03-11,E12000002,782,599032
North West,2021-03-10,E12000002,893,598250
North West,2021-03-09,E12000002,942,597357
North West,2021-03-08,E12000002,1004,596415
North West,2021-03-07,E12000002,616,595411
North West,2021-03-06,E12000002,632,594795
North West,2021-03-05,E12000002,761,594163
North West,2021-03-04,E12000002,873,593402
North West,2021-03-03,E12000002,840,592529
North West,2021-03-02,E12000002,940,591689
North West,2021-03-01,E12000002,1037,590749
North West,2021-02-28,E12000002,658,589712
North West,2021-02-27,E12000002,675,589054
North West,2021-02-26,E12000002,969,588379
North West,2021-02-25,E12000002,1303,587410
North West,2021-02-24,E12000002,1323,586107
North West,2021-02-23,E12000002,1388,584784
North West,2021-02-22,E12000002,1851,583396
North West,2021-02-21,E12000002,1249,581545
North West,2021-02-20,E12000002,1239,580296
North West,2021-02-19,E12000002,1521,579057
North West,2021-02-18,E12000002,1671,577536
North West,2021-02-17,E12000002,1740,575865
North West,2021-02-16,E12000002,1954,574125
North West,2021-02-15,E12000002,2357,572171
North West,2021-02-14,E12000002,1375,569814
North West,2021-02-13,E12000002,1327,568439
North West,2021-02-12,E12000002,1843,567112
North West,2021-02-11,E12000002,1994,565269
North West,2021-02-10,E12000002,1947,563275
North West,2021-02-09,E12000002,2157,561328
North West,2021-02-08,E12000002,2459,559171
North West,2021-02-07,E12000002,1767,556712
North West,2021-02-06,E12000002,1831,554945
North West,2021-02-05,E12000002,2193,553114
North West,2021-02-04,E12000002,2696,550921
North West,2021-02-03,E12000002,2733,548225
North West,2021-02-02,E12000002,2892,545492
North West,2021-02-01,E12000002,3121,542600
North West,2021-01-31,E12000002,2255,539479
North West,2021-01-30,E12000002,2307,537224
North West,2021-01-29,E12000002,3010,534917
North West,2021-01-28,E12000002,3194,531907
North West,2021-01-27,E12000002,3423,528713
North West,2021-01-26,E12000002,3597,525290
North West,2021-01-25,E12000002,4055,521693
North West,2021-01-24,E12000002,2770,517638
