areaName,date,areaCode,dailyCases,cumulativeCases,population,long,lat
England,2020-10-02,E92000001,11719,447494,"56,536,419",-2.07811,53.235
England,2020-10-01,E92000001,11444,435775,"56,536,419",-2.07811,53.235
England,2020-09-30,E92000001,10663,424331,"56,536,419",-2.07811,53.235
England,2020-09-29,E92000001,8832,413668,"56,536,419",-2.07811,53.235
England,2020-09-28,E92000001,8641,404836,"56,536,419",-2.07811,53.235
England,2020-09-27,E92000001,6084,396195,"56,536,419",-2.07811,53.235
England,2020-09-26,E92000001,5704,390111,"56,536,419",-2.07811,53.235
England,2020-09-25,E92000001,6105,384407,"56,536,419",-2.07811,53.235
England,2020-09-24,E92000001,6361,378302,"56,536,419",-2.07811,53.235
England,2020-09-23,E92000001,5933,371941,"56,536,419",-2.07811,53.235
England,2020-09-22,E92000001,5400,366008,"56,536,419",-2.07811,53.235
England,2020-09-21,E92000001,4727,360608,"56,536,419",-2.07811,53.235
England,2020-09-20,E92000001,4652,355881,"56,536,419",-2.07811,53.235
England,2020-09-19,E92000001,4215,351229,"56,536,419",-2.07811,53.235
England,2020-09-18,E92000001,4290,347014,"56,536,419",-2.07811,53.235
England,2020-09-17,E92000001,3979,342724,"56,536,419",-2.07811,53.235
England,2020-09-16,E92000001,3778,338745,"56,536,419",-2.07811,53.235
England,2020-09-15,E92000001,3057,334967,"56,536,419",-2.07811,53.235
England,2020-09-14,E92000001,2941,331910,"56,536,419",-2.07811,53.235
England,2020-09-13,E92000001,1722,328969,"56,536,419",-2.07811,53.235
England,2020-09-12,E92000001,2224,327247,"56,536,419",-2.07811,53.235
England,2020-09-11,E92000001,2893,325023,"56,536,419",-2.07811,53.235
England,2020-09-10,E92000001,3143,322130,"56,536,419",-2.07811,53.235
England,2020-09-09,E92000001,2893,318987,"56,536,419",-2.07811,53.235
England,2020-09-08,E92000001,3071,316094,"56,536,419",-2.07811,53.235
England,2020-09-07,E92000001,3530,313023,"56,536,419",-2.07811,53.235
England,2020-09-06,E92000001,2079,309493,"56,536,419",-2.07811,53.235
England,2020-09-05,E92000001,2200,307414,"56,536,419",-2.07811,53.235
England,2020-09-04,E92000001,2637,305214,"56,536,419",-2.07811,53.235
England,2020-09-03,E92000001,2716,302577,"56,536,419",-2.07811,53.235
England,2020-09-02,E92000001,2696,299861,"56,536,419",-2.07811,53.235
England,2020-09-01,E92000001,1962,297165,"56,536,419",-2.07811,53.235
England,2020-08-31,E92000001,1279,295203,"56,536,419",-2.07811,53.235
England,2020-08-30,E92000001,987,293924,"56,536,419",-2.07811,53.235
England,2020-08-29,E92000001,1051,292937,"56,536,419",-2.07811,53.235
England,2020-08-28,E92000001,1395,291886,"56,536,419",-2.07811,53.235
England,2020-08-27,E92000001,1356,290491,"56,536,419",-2.07811,53.235
England,2020-08-26,E92000001,1181,289135,"56,536,419",-2.07811,53.235
England,2020-08-25,E92000001,1085,287954,"56,536,419",-2.07811,53.235
England,2020-08-24,E92000001,1156,286869,"56,536,419",-2.07811,53.235
England,2020-08-23,E92000001,704,285713,"56,536,419",-2.07811,53.235
England,2020-08-22,E92000001,732,285009,"56,536,419",-2.07811,53.235
England,2020-08-21,E92000001,1031,284277,"56,536,419",-2.07811,53.235
England,2020-08-20,E92000001,1254,283246,"56,536,419",-2.07811,53.235
England,2020-08-19,E92000001,1109,281992,"56,536,419",-2.07811,53.235
England,2020-08-18,E92000001,955,280883,"56,536,419",-2.07811,53.235
England,2020-08-17,E92000001,1159,279928,"56,536,419",-2.07811,53.235
England,2020-08-16,E92000001,534,278769,"56,536,419",-2.07811,53.235
England,2020-08-15,E92000001,656,278235,"56,536,419",-2.07811,53.235
England,2020-08-14,E92000001,1059,277579,"56,536,419",-2.07811,53.235
England,2020-08-13,E92000001,1036,276520,"56,536,419",-2.07811,53.235
England,2020-08-12,E92000001,1126,275484,"56,536,419",-2.07811,53.235
England,2020-08-11,E92000001,1247,274358,"56,536,419",-2.07811,53.235
England,2020-08-10,E92000001,1375,273111,"56,536,419",-2.07811,53.235
England,2020-08-09,E92000001,569,271736,"56,536,419",-2.07811,53.235
England,2020-08-08,E92000001,648,271167,"56,536,419",-2.07811,53.235
England,2020-08-07,E92000001,892,270519,"56,536,419",-2.07811,53.235
England,2020-08-06,E92000001,1005,269627,"56,536,419",-2.07811,53.235
England,2020-08-05,E92000001,973,268622,"56,536,419",-2.07811,53.235
England,2020-08-04,E92000001,965,267649,"56,536,419",-2.07811,53.235
England,2020-08-03,E92000001,963,266684,"56,536,419",-2.07811,53.235
England,2020-08-02,E92000001,518,265721,"56,536,419",-2.07811,53.235
England,2020-08-01,E92000001,508,265203,"56,536,419",-2.07811,53.235
England,2020-07-31,E92000001,644,264695,"56,536,419",-2.07811,53.235
England,2020-07-30,E92000001,879,264051,"56,536,419",-2.07811,53.235
England,2020-07-29,E92000001,994,263172,"56,536,419",-2.07811,53.235
England,2020-07-28,E92000001,796,262178,"56,536,419",-2.07811,53.235
England,2020-07-27,E92000001,824,261382,"56,536,419",-2.07811,53.235
England,2020-07-26,E92000001,518,260558,"56,536,419",-2.07811,53.235
England,2020-07-25,E92000001,499,260040,"56,536,419",-2.07811,53.235
England,2020-07-24,E92000001,720,259541,"56,536,419",-2.07811,53.235
England,2020-07-23,E92000001,741,258821,"56,536,419",-2.07811,53.235
England,2020-07-22,E92000001,764,258080,"56,536,419",-2.07811,53.235
England,2020-07-21,E92000001,697,257316,"56,536,419",-2.07811,53.235
England,2020-07-20,E92000001,769,256619,"56,536,419",-2.07811,53.235
England,2020-07-19,E92000001,419,255850,"56,536,419",-2.07811,53.235
England,2020-07-18,E92000001,473,255431,"56,536,419",-2.07811,53.235
England,2020-07-17,E92000001,548,254958,"56,536,419",-2.07811,53.235
England,2020-07-16,E92000001,644,254410,"56,536,419",-2.07811,53.235
England,2020-07-15,E92000001,726,253766,"56,536,419",-2.07811,53.235
England,2020-07-14,E92000001,661,253040,"56,536,419",-2.07811,53.235
England,2020-07-13,E92000001,694,252379,"56,536,419",-2.07811,53.235
England,2020-07-12,E92000001,351,251685,"56,536,419",-2.07811,53.235
England,2020-07-11,E92000001,432,251334,"56,536,419",-2.07811,53.235
England,2020-07-10,E92000001,524,250902,"56,536,419",-2.07811,53.235
England,2020-07-09,E92000001,688,250378,"56,536,419",-2.07811,53.235
England,2020-07-08,E92000001,682,249690,"56,536,419",-2.07811,53.235
England,2020-07-07,E92000001,565,249008,"56,536,419",-2.07811,53.235
England,2020-07-06,E92000001,664,248443,"56,536,419",-2.07811,53.235
England,2020-07-05,E92000001,544,247779,"56,536,419",-2.07811,53.235
England,2020-07-04,E92000001,385,247235,"56,536,419",-2.07811,53.235
England,2020-07-03,E92000001,536,246850,"56,536,419",-2.07811,53.235
England,2020-07-02,E92000001,561,246314,"56,536,419",-2.07811,53.235
England,2020-07-01,E92000001,607,245753,"56,536,419",-2.07811,53.235
England,2020-06-30,E92000001,578,245146,"56,536,419",-2.07811,53.235
England,2020-06-29,E92000001,666,244568,"56,536,419",-2.07811,53.235
England,2020-06-28,E92000001,413,243902,"56,536,419",-2.07811,53.235
England,2020-06-27,E92000001,506,243489,"56,536,419",-2.07811,53.235
England,2020-06-26,E92000001,640,242983,"56,536,419",-2.07811,53.235
England,2020-06-25,E92000001,643,242343,"56,536,419",-2.07811,53.235
England,2020-06-24,E92000001,732,241700,"56,536,419",-2.07811,53.235
England,2020-06-23,E92000001,727,240968,"56,536,419",-2.07811,53.235
England,2020-06-22,E92000001,821,240241,"56,536,419",-2.07811,53.235
England,2020-06-21,E92000001,550,239420,"56,536,419",-2.07811,53.235
England,2020-06-20,E92000001,626,238870,"56,536,419",-2.07811,53.235
England,2020-06-19,E92000001,818,238244,"56,536,419",-2.07811,53.235
England,2020-06-18,E92000001,938,237426,"56,536,419",-2.07811,53.235
England,2020-06-17,E92000001,914,236488,"56,536,419",-2.07811,53.235
England,2020-06-16,E92000001,996,235574,"56,536,419",-2.07811,53.235
England,2020-06-15,E92000001,944,234578,"56,536,419",-2.07811,53.235
England,2020-06-14,E92000001,752,233634,"56,536,419",-2.07811,53.235
England,2020-06-13,E92000001,785,232882,"56,536,419",-2.07811,53.235
England,2020-06-12,E92000001,938,232097,"56,536,419",-2.07811,53.235
England,2020-06-11,E92000001,915,231159,"56,536,419",-2.07811,53.235
England,2020-06-10,E92000001,1086,230244,"56,536,419",-2.07811,53.235
England,2020-06-09,E92000001,1066,229158,"56,536,419",-2.07811,53.235
England,2020-06-08,E92000001,990,228092,"56,536,419",-2.07811,53.235
England,2020-06-07,E92000001,668,227102,"56,536,419",-2.07811,53.235
England,2020-06-06,E92000001,723,226434,"56,536,419",-2.07811,53.235
England,2020-06-05,E92000001,1020,225711,"56,536,419",-2.07811,53.235
England,2020-06-04,E92000001,1147,224691,"56,536,419",-2.07811,53.235
England,2020-06-03,E92000001,1251,223544,"56,536,419",-2.07811,53.235
England,2020-06-02,E92000001,1365,222293,"56,536,419",-2.07811,53.235
England,2020-06-01,E92000001,1319,220928,"56,536,419",-2.07811,53.235
England,2020-05-31,E92000001,984,219609,"56,536,419",-2.07811,53.235
England,2020-05-30,E92000001,1010,218625,"56,536,419",-2.07811,53.235
England,2020-05-29,E92000001,1374,217615,"56,536,419",-2.07811,53.235
England,2020-05-28,E92000001,1575,216241,"56,536,419",-2.07811,53.235
England,2020-05-27,E92000001,1616,214666,"56,536,419",-2.07811,53.235
England,2020-05-26,E92000001,1461,213050,"56,536,419",-2.07811,53.235
England,2020-05-25,E92000001,1389,211589,"56,536,419",-2.07811,53.235
England,2020-05-24,E92000001,1206,210200,"56,536,419",-2.07811,53.235
England,2020-05-23,E92000001,1309,208994,"56,536,419",-2.07811,53.235
England,2020-05-22,E92000001,1798,207685,"56,536,419",-2.07811,53.235
England,2020-05-21,E92000001,2277,205887,"56,536,419",-2.07811,53.235
England,2020-05-20,E92000001,2359,203610,"56,536,419",-2.07811,53.235
England,2020-05-19,E92000001,2602,201251,"56,536,419",-2.07811,53.235
England,2020-05-18,E92000001,2226,198649,"56,536,419",-2.07811,53.235
England,2020-05-17,E92000001,1593,196423,"56,536,419",-2.07811,53.235
England,2020-05-16,E92000001,1781,194830,"56,536,419",-2.07811,53.235
England,2020-05-15,E92000001,2145,193049,"56,536,419",-2.07811,53.235
England,2020-05-14,E92000001,2222,190904,"56,536,419",-2.07811,53.235
England,2020-05-13,E92000001,2899,188682,"56,536,419",-2.07811,53.235
England,2020-05-12,E92000001,2940,185783,"56,536,419",-2.07811,53.235
England,2020-05-11,E92000001,3088,182843,"56,536,419",-2.07811,53.235
England,2020-05-10,E92000001,2013,179755,"56,536,419",-2.07811,53.235
England,2020-05-09,E92000001,1797,177742,"56,536,419",-2.07811,53.235
England,2020-05-08,E92000001,2622,175945,"56,536,419",-2.07811,53.235
England,2020-05-07,E92000001,3205,173323,"56,536,419",-2.07811,53.235
England,2020-05-06,E92000001,3264,170118,"56,536,419",-2.07811,53.235
England,2020-05-05,E92000001,3148,166854,"56,536,419",-2.07811,53.235
England,2020-05-04,E92000001,2851,163706,"56,536,419",-2.07811,53.235
England,2020-05-03,E92000001,2648,160855,"56,536,419",-2.07811,53.235
England,2020-05-02,E92000001,2762,158207,"56,536,419",-2.07811,53.235
England,2020-05-01,E92000001,4109,155445,"56,536,419",-2.07811,53.235
England,2020-04-30,E92000001,4314,151336,"56,536,419",-2.07811,53.235
England,2020-04-29,E92000001,4737,147022,"56,536,419",-2.07811,53.235
England,2020-04-28,E92000001,4113,142285,"56,536,419",-2.07811,53.235
England,2020-04-27,E92000001,4056,138172,"56,536,419",-2.07811,53.235
England,2020-04-26,E92000001,3137,134116,"56,536,419",-2.07811,53.235
England,2020-04-25,E92000001,3381,130979,"56,536,419",-2.07811,53.235
England,2020-04-24,E92000001,4352,127598,"56,536,419",-2.07811,53.235
England,2020-04-23,E92000001,4574,123246,"56,536,419",-2.07811,53.235
England,2020-04-22,E92000001,4812,118672,"56,536,419",-2.07811,53.235
England,2020-04-21,E92000001,3996,113860,"56,536,419",-2.07811,53.235
England,2020-04-20,E92000001,3698,109864,"56,536,419",-2.07811,53.235
England,2020-04-19,E92000001,3494,106166,"56,536,419",-2.07811,53.235
England,2020-04-18,E92000001,4142,102672,"56,536,419",-2.07811,53.235
England,2020-04-17,E92000001,4088,98530,"56,536,419",-2.07811,53.235
England,2020-04-16,E92000001,4360,94442,"56,536,419",-2.07811,53.235
England,2020-04-15,E92000001,4240,90082,"56,536,419",-2.07811,53.235
England,2020-04-14,E92000001,3568,85842,"56,536,419",-2.07811,53.235
England,2020-04-13,E92000001,3463,82274,"56,536,419",-2.07811,53.235
England,2020-04-12,E92000001,2958,78811,"56,536,419",-2.07811,53.235
England,2020-04-11,E92000001,3085,75853,"56,536,419",-2.07811,53.235
England,2020-04-10,E92000001,3590,72768,"56,536,419",-2.07811,53.235
England,2020-04-09,E92000001,4076,69178,"56,536,419",-2.07811,53.235
England,2020-04-08,E92000001,4315,65102,"56,536,419",-2.07811,53.235
England,2020-04-07,E92000001,4605,60787,"56,536,419",-2.07811,53.235
England,2020-04-06,E92000001,4407,56182,"56,536,419",-2.07811,53.235
England,2020-04-05,E92000001,3094,51775,"56,536,419",-2.07811,53.235
England,2020-04-04,E92000001,3405,48681,"56,536,419",-2.07811,53.235
England,2020-04-03,E92000001,4102,45276,"56,536,419",-2.07811,53.235
England,2020-04-02,E92000001,4097,41174,"56,536,419",-2.07811,53.235
England,2020-04-01,E92000001,4150,37077,"56,536,419",-2.07811,53.235
England,2020-03-31,E92000001,3816,32927,"56,536,419",-2.07811,53.235
England,2020-03-30,E92000001,3514,29111,"56,536,419",-2.07811,53.235
England,2020-03-29,E92000001,2449,25597,"56,536,419",-2.07811,53.235
England,2020-03-28,E92000001,2379,23148,"56,536,419",-2.07811,53.235
England,2020-03-27,E92000001,2673,20769,"56,536,419",-2.07811,53.235
England,2020-03-26,E92000001,2633,18096,"56,536,419",-2.07811,53.235
England,2020-03-25,E92000001,2284,15463,"56,536,419",-2.07811,53.235
England,2020-03-24,E92000001,2041,13179,"56,536,419",-2.07811,53.235
England,2020-03-23,E92000001,2010,11138,"56,536,419",-2.07811,53.235
England,2020-03-22,E92000001,1212,9128,"56,536,419",-2.07811,53.235
England,2020-03-21,E92000001,1040,7916,"56,536,419",-2.07811,53.235
England,2020-03-20,E92000001,1096,6876,"56,536,419",-2.07811,53.235
England,2020-03-19,E92000001,932,5780,"56,536,419",-2.07811,53.235
England,2020-03-18,E92000001,910,4848,"56,536,419",-2.07811,53.235
England,2020-03-17,E92000001,683,3938,"56,536,419",-2.07811,53.235
England,2020-03-16,E92000001,552,3255,"56,536,419",-2.07811,53.235
England,2020-03-15,E92000001,398,2703,"56,536,419",-2.07811,53.235
England,2020-03-14,E92000001,315,2305,"56,536,419",-2.07811,53.235
England,2020-03-13,E92000001,401,1990,"56,536,419",-2.07811,53.235
England,2020-03-12,E92000001,421,1589,"56,536,419",-2.07811,53.235
England,2020-03-11,E92000001,358,1168,"56,536,419",-2.07811,53.235
England,2020-03-10,E92000001,229,810,"56,536,419",-2.07811,53.235
England,2020-03-09,E92000001,127,581,"56,536,419",-2.07811,53.235
England,2020-03-08,E92000001,50,454,"56,536,419",-2.07811,53.235
England,2020-03-07,E92000001,55,404,"56,536,419",-2.07811,53.235
England,2020-03-06,E92000001,74,349,"56,536,419",-2.07811,53.235
England,2020-03-05,E92000001,46,275,"56,536,419",-2.07811,53.235
England,2020-03-04,E92000001,49,229,"56,536,419",-2.07811,53.235
England,2020-03-03,E92000001,53,180,"56,536,419",-2.07811,53.235
England,2020-03-02,E92000001,40,127,"56,536,419",-2.07811,53.235
England,2020-03-01,E92000001,18,87,"56,536,419",-2.07811,53.235
England,2020-02-28,E92000001,11,65,"56,536,419",-2.07811,53.235
England,2020-02-27,E92000001,7,54,"56,536,419",-2.07811,53.235
England,2020-02-23,E92000001,6,41,"56,536,419",-2.07811,53.235
England,2020-02-03,E92000001,18,20,"56,536,419",-2.07811,53.235
Northern Ireland,2022-05-19,N92000002,190,713294,"1,904,563",,
Northern Ireland,2022-05-18,N92000002,266,713104,"1,904,563",,
Northern Ireland,2022-05-17,N92000002,318,712838,"1,904,563",,
Northern Ireland,2022-05-16,N92000002,356,712520,"1,904,563",,
Northern Ireland,2022-05-15,N92000002,281,712164,"1,904,563",,
Northern Ireland,2022-05-14,N92000002,195,711883,"1,904,563",,
Northern Ireland,2022-05-13,N92000002,213,711688,"1,904,563",,
Northern Ireland,2022-05-12,N92000002,214,711475,"1,904,563",,
Northern Ireland,2022-05-11,N92000002,289,711261,"1,904,563",,
Northern Ireland,2022-05-10,N92000002,333,710972,"1,904,563",,
Northern Ireland,2022-05-09,N92000002,372,710639,"1,904,563",,
Northern Ireland,2022-05-08,N92000002,321,710267,"1,904,563",,
Northern Ireland,2022-05-07,N92000002,253,709946,"1,904,563",,
Northern Ireland,2022-05-06,N92000002,261,709693,"1,904,563",,
Northern Ireland,2022-05-05,N92000002,306,709432,"1,904,563",,
Northern Ireland,2022-05-04,N92000002,344,709126,"1,904,563",,
Northern Ireland,2022-05-03,N92000002,373,708782,"1,904,563",,
Northern Ireland,2022-05-02,N92000002,308,708409,"1,904,563",,
Northern Ireland,2022-05-01,N92000002,243,708101,"1,904,563",,
Northern Ireland,2022-04-30,N92000002,203,707858,"1,904,563",,
Northern Ireland,2022-04-29,N92000002,281,707655,"1,904,563",,
Northern Ireland,2022-04-28,N92000002,297,707374,"1,904,563",,
Northern Ireland,2022-04-27,N92000002,360,707077,"1,904,563",,
Northern Ireland,2022-04-26,N92000002,371,706717,"1,904,563",,
Northern Ireland,2022-04-25,N92000002,454,706346,"1,904,563",,
Northern Ireland,2022-04-24,N92000002,437,705892,"1,904,563",,
Northern Ireland,2022-04-23,N92000002,385,705455,"1,904,563",,
Northern Ireland,2022-04-22,N92000002,475,705070,"1,904,563",,
Northern Ireland,2022-04-21,N92000002,622,704595,"1,904,563",,
Northern Ireland,2022-04-20,N92000002,682,703973,"1,904,563",,
Northern Ireland,2022-04-19,N92000002,719,703291,"1,904,563",,
Northern Ireland,2022-04-18,N92000002,591,702572,"1,904,563",,
Northern Ireland,2022-04-17,N92000002,413,701981,"1,904,563",,
Northern Ireland,2022-04-16,N92000002,470,701568,"1,904,563",,
Northern Ireland,2022-04-15,N92000002,528,701098,"1,904,563",,
Northern Ireland,2022-04-14,N92000002,652,700570,"1,904,563",,
Northern Ireland,2022-04-13,N92000002,784,699918,"1,904,563",,
Northern Ireland,2022-04-12,N92000002,808,699134,"1,904,563",,
Northern Ireland,2022-04-11,N92000002,909,698326,"1,904,563",,
Northern Ireland,2022-04-10,N92000002,715,697417,"1,904,563",,
Northern Ireland,2022-04-09,N92000002,588,696702,"1,904,563",,
Northern Ireland,2022-04-08,N92000002,678,696114,"1,904,563",,
Northern Ireland,2022-04-07,N92000002,949,695436,"1,904,563",,
Northern Ireland,2022-04-06,N92000002,1071,694487,"1,904,563",,
Northern Ireland,2022-04-05,N92000002,1231,693416,"1,904,563",,
Northern Ireland,2022-04-04,N92000002,1321,692185,"1,904,563",,
Northern Ireland,2022-04-03,N92000002,997,690864,"1,904,563",,
Northern Ireland,2022-04-02,N92000002,809,689867,"1,904,563",,
Northern Ireland,2022-04-01,N92000002,985,689058,"1,904,563",,
Northern Ireland,2022-03-31,N92000002,1115,688073,"1,904,563",,
Northern Ireland,2022-03-30,N92000002,1369,686958,"1,904,563",,
Northern Ireland,2022-03-29,N92000002,1462,685589,"1,904,563",,
Northern Ireland,2022-03-28,N92000002,1730,684127,"1,904,563",,
Northern Ireland,2022-03-27,N92000002,1338,682397,"1,904,563",,
Northern Ireland,2022-03-26,N92000002,1174,681059,"1,904,563",,
